Variable,Time,Shock,Median,Lower,Upper
log(Ibol),0,GovSpending,-0.0988759370272065,-0.3926783841166157,0.2079200304724761
log(Ibol),0,IntRate,-0.6612616234382213,-0.9930675433234586,-0.3553713821774328
log(Ibol),0,OilPrice,-0.0359236962863101,-0.0596844064883531,-0.0121065114048097
log(Ibol),1,ForeignDemand,0.3306238389888166,0.0063536061573521,0.6743773223699205
log(Ibol),1,GovSpending,0.2205416798297487,-0.0210451818810341,0.4810294881440833
log(Ibol),1,IntRate,-0.840256342014169,-1.277545227154384,-0.4838382483710591
log(Ibol),1,OilPrice,-0.0409607916169856,-0.0747918924175902,-0.011022016294472
log(Ibol),2,ForeignDemand,-0.145002135467707,-0.5296305319614778,0.2476777884239321
log(Ibol),2,GovSpending,0.2761048218669997,0.0221239676917779,0.5481671666165733
log(Ibol),2,IntRate,-0.3163755330028271,-0.7526882362637549,-0.0086578089055384
log(Ibol),2,OilPrice,-0.0460726779047543,-0.0868431201429098,-0.0148184525136167
log(Ibol),3,ForeignDemand,-0.3023986989814576,-0.7140283695615789,0.0420725524197523
log(Ibol),3,GovSpending,0.2733415019239225,0.0139268532745505,0.5759491185352352
log(Ibol),3,IntRate,-0.074700466563026,-0.4770563929598068,0.1922060349100047
log(Ibol),3,OilPrice,-0.0377949526455139,-0.0769885818371899,-0.009186340453631
log(Ibol),4,ForeignDemand,-0.281166899796372,-0.7024825740431115,-0.0008751133507294
log(Ibol),4,GovSpending,0.2540677316221443,-0.005610832760186,0.5484235566068096
log(Ibol),4,IntRate,-0.0449201322689063,-0.421870232245865,0.1987713234097473
log(Ibol),4,OilPrice,-0.0198284351572672,-0.0513491475354387,0.0037478345885166
log(Ibol),5,ForeignDemand,-0.209317400931678,-0.6190196626116596,0.0216969182829696
log(Ibol),5,GovSpending,0.2167194618044084,-0.0310183158480709,0.5108494278575583
log(Ibol),5,IntRate,-0.0958323542430638,-0.428523406128157,0.1335335890660175
log(Ibol),5,OilPrice,-0.0049474062273207,-0.0248821439227644,0.0162929299939874
log(Ibol),6,ForeignDemand,-0.162782478090638,-0.5543851051157285,0.0577414055498194
log(Ibol),6,GovSpending,0.172540827363461,-0.0495194237521073,0.4830767981528721
log(Ibol),6,IntRate,-0.1326670009731381,-0.455057124182924,0.0614002230273828
log(Ibol),6,OilPrice,0.004518637176863,-0.008924363347762,0.0206643657385414
log(Ibol),7,ForeignDemand,-0.1280852556567834,-0.4763256411344753,0.0594854140721701
log(Ibol),7,GovSpending,0.1374069163608975,-0.0666987671868307,0.452134503809643
log(Ibol),7,IntRate,-0.1358748988615169,-0.4644114313190331,0.0283815859345831
log(Ibol),7,OilPrice,0.0063689142155742,-0.0031273368541446,0.0190522903150613
log(Ibol),8,ForeignDemand,-0.1013386270616746,-0.4368419935161263,0.0366221500391838
log(Ibol),8,GovSpending,0.1048750179816575,-0.0712448798273471,0.4136678231539166
log(Ibol),8,IntRate,-0.1339087356920754,-0.4271575466542168,0.0137921109499962
log(Ibol),8,OilPrice,0.0049138144312073,-0.0013929887549826,0.014537547208749
log(Ibol),9,ForeignDemand,-0.0874594696125187,-0.3973251775634972,0.0216099222638049
log(Ibol),9,GovSpending,0.0816093832628272,-0.072909943249855,0.3795347281064582
log(Ibol),9,IntRate,-0.1258157647093337,-0.4129961970866139,0.0117259057625534
log(Ibol),9,OilPrice,0.0024507315039586,-0.0019350110666963,0.008141343620592
log(Ibol),10,ForeignDemand,-0.0797905042679197,-0.3718749609460559,0.0196617210171624
log(Ibol),10,GovSpending,0.0613941646964099,-0.0705436916354112,0.3471155085130836
log(Ibol),10,IntRate,-0.1143408751028859,-0.4052681029878522,0.0081135772384874
log(Ibol),10,OilPrice,0.0008210491272947,-0.0024251052784117,0.0047267529370174
log(Ibol),11,ForeignDemand,-0.0725845360737375,-0.3614128054613701,0.0189497960718355
log(Ibol),11,GovSpending,0.0461142338668522,-0.0712948763345485,0.3212214360586537
log(Ibol),11,IntRate,-0.104570765099224,-0.384274391628171,0.0049312889702311
log(Ibol),11,OilPrice,9.053448512519771e-05,-0.0031987402567399,0.0028152125552965
log(Ibol),12,ForeignDemand,-0.0638133353750993,-0.3562534621828806,0.0150232928255871
log(Ibol),12,GovSpending,0.0324651937013247,-0.0651511889493204,0.3015863156257159
log(Ibol),12,IntRate,-0.0952230452924951,-0.3704478653758808,0.0022361113274475
log(Ibol),12,OilPrice,-1.557271283108845e-05,-0.0026676293406082,0.0019000109441976
log(Ibol),13,ForeignDemand,-0.0552850738550138,-0.3446241063839066,0.0126069204500255
log(Ibol),13,GovSpending,0.0228199879992136,-0.056465938282248,0.2808919078960181
log(Ibol),13,IntRate,-0.0849379833540656,-0.3536714754499263,0.0030387170336081
log(Ibol),13,OilPrice,6.901127964725501e-05,-0.0016565297669237,0.0015165708895566
log(Ibol),14,ForeignDemand,-0.0498053461378028,-0.332952145611113,0.0122917921539933
log(Ibol),14,GovSpending,0.0174274662913343,-0.0489581384303967,0.2622253948517396
log(Ibol),14,IntRate,-0.0791771377411841,-0.3505545784578229,0.0023493208333397
log(Ibol),14,OilPrice,9.561630792125044e-05,-0.0009201330878814,0.0012492866662453
log(Ibol),15,ForeignDemand,-0.0440851676853738,-0.3293637113403452,0.0141220352325293
log(Ibol),15,GovSpending,0.0128479594700967,-0.0438540893293286,0.239415427665725
log(Ibol),15,IntRate,-0.0714870771314691,-0.3545020247417279,0.0019263725090847
log(Ibol),15,OilPrice,0.000125828705974,-0.0005417032310164,0.0009334776692399
log(Ibol),16,ForeignDemand,-0.0362655572849864,-0.3219664905532671,0.0145983656963742
log(Ibol),16,GovSpending,0.0082563738669147,-0.038284754556723,0.2236640655412744
log(Ibol),16,IntRate,-0.065211277650916,-0.3640493457005279,0.002795964550004
log(Ibol),16,OilPrice,7.98401892109504e-05,-0.0003757569168543,0.0006613983002807
log(Ibol),17,ForeignDemand,-0.0313001843630243,-0.3177583574031232,0.0118184269598071
log(Ibol),17,GovSpending,0.007194764535039,-0.0309772416635137,0.2135012370406069
log(Ibol),17,IntRate,-0.0587704378116585,-0.3906725130419494,0.0030034059774434
log(Ibol),17,OilPrice,2.959148261487642e-05,-0.0003789272916324,0.0004912626499625
log(Ibol),18,ForeignDemand,-0.0277041021314994,-0.3101604402428864,0.0103348173784643
log(Ibol),18,GovSpending,0.0067653831698794,-0.0241905736390404,0.2027167612027793
log(Ibol),18,IntRate,-0.0536141311811199,-0.3976603121844687,0.0023949055801821
log(Ibol),18,OilPrice,6.236668473678266e-06,-0.0002588959263138,0.0003213613403581
log(Ibol),19,ForeignDemand,-0.0235537141924519,-0.3103608300812285,0.0110349368825128
log(Ibol),19,GovSpending,0.0056550662761674,-0.0198457701499794,0.2043796649923054
log(Ibol),19,IntRate,-0.0491465480793924,-0.387294242921342,0.0014919832989379
log(Ibol),19,OilPrice,3.599554835414931e-07,-0.0002451243120262,0.0001989887471775
log(Ibol),20,ForeignDemand,-0.0213630362370296,-0.3132438848711663,0.0104747638652479
log(Ibol),20,GovSpending,0.0056551849604731,-0.0164029577323265,0.1943425431856526
log(Ibol),20,IntRate,-0.0449797317718796,-0.3879326685475997,0.0009102501658486
log(Ibol),20,OilPrice,-1.152083921184143e-06,-0.0001998657874718,0.00015465532457
log(Ibol),21,ForeignDemand,-0.0182354109757855,-0.3045418154882449,0.0086601472795136
log(Ibol),21,GovSpending,0.0053330884614852,-0.0137158892520338,0.1882619722800721
log(Ibol),21,IntRate,-0.0414095293205563,-0.408152641660084,0.0014625252817169
log(Ibol),21,OilPrice,-7.064443412375959e-07,-0.0001379979770309,0.0001058744052966
log(Ibol),22,ForeignDemand,-0.015181462111018,-0.3042283397338692,0.0064421430992341
log(Ibol),22,GovSpending,0.0043978841579617,-0.0101652206768655,0.1787371149105908
log(Ibol),22,IntRate,-0.0361543785048607,-0.4597729370990431,0.0010592558199434
log(Ibol),22,OilPrice,-7.690247266002643e-08,-7.823702257015743e-05,7.302259614985328e-05
log(Ibol),23,ForeignDemand,-0.0128641376142086,-0.3045605254753205,0.0049148398568321
log(Ibol),23,GovSpending,0.0040759349860458,-0.0083359647607493,0.1620676192019702
log(Ibol),23,IntRate,-0.0303818651545078,-0.5049342729297365,0.0005731613079378
log(Ibol),23,OilPrice,-4.193884802801042e-08,-6.390899256871346e-05,5.299262208535783e-05
log(Ibol),24,ForeignDemand,-0.0113393755983264,-0.306397785230125,0.0046277023845307
log(Ibol),24,GovSpending,0.003906070942059,-0.0067850881245242,0.148235791621451
log(Ibol),24,IntRate,-0.0268550158407709,-0.4897756433393779,0.000202047378457
log(Ibol),24,OilPrice,-1.185766861904831e-07,-6.315264927880121e-05,3.004877874331126e-05
log(EX),0,ForeignDemand,0.6813601844776398,0.6059662406582438,0.761283274177565
log(EX),0,IntRate,-0.1824129538030418,-0.3449133107362581,-0.0014039375653552
log(EX),0,OilPrice,-0.0012773517907024,-0.0156700825678587,0.012610691314584
log(EX),0,ForeignDemand,0.365424509832843,0.2642489691356718,0.4950211138629382
log(EX),1,IntRate,-0.2737378466634519,-0.5056763338165238,-0.0164466916543423
log(EX),1,OilPrice,0.0128969935135964,-0.0096125550282718,0.0332553115785254
log(EX),1,ForeignDemand,0.1321559459453384,0.0430881299579633,0.2671853807133601
log(EX),1,IntRate,-0.21205602264475,-0.4700159002524279,-0.0069247120674537
log(EX),2,OilPrice,0.0071210248999141,-0.0160402428278028,0.0256985436957226
log(EX),2,ForeignDemand,0.0164187032473768,-0.054589402722252,0.1185872218827333
log(EX),2,IntRate,-0.1075136245496213,-0.3168146106432697,0.0450154735655346
log(EX),2,OilPrice,-0.0024706867272961,-0.0219241311751311,0.0171683600776283
log(EX),3,ForeignDemand,-0.0150634277636535,-0.0707771658462019,0.0500356956893529
log(EX),3,IntRate,-0.0289084115262713,-0.1944991652009579,0.0984445529246387
log(EX),3,OilPrice,-0.0060467850116812,-0.0209913743861802,0.0133511439243413
log(EX),3,ForeignDemand,-0.0139803444373793,-0.0578438607862963,0.028028384623278
log(EX),4,IntRate,0.0052735455017522,-0.1425168961535886,0.103180071246092
log(EX),4,OilPrice,-0.003720677731689,-0.0166165726466039,0.0116367089631374
log(EX),4,ForeignDemand,-0.0060572690326998,-0.0411886023677073,0.0228937431093922
log(EX),4,IntRate,0.0092837167581929,-0.1111784143246759,0.0975757299661524
log(EX),5,OilPrice,-0.000469562156712,-0.01038035433066,0.0124825751609454
log(EX),5,ForeignDemand,-0.0016260262257542,-0.0290577976392232,0.0206869779901275
log(EX),5,IntRate,0.0053300658212241,-0.0881653646244137,0.0822557304858412
log(EX),5,OilPrice,0.0019397951159095,-0.0053374644121189,0.0124997491931913
log(EX),6,ForeignDemand,0.0006342924488022,-0.0222760795154908,0.0173588278781467
log(EX),6,IntRate,-9.311744783484748e-05,-0.0809649535583658,0.062111048438302
log(EX),6,OilPrice,0.0028664551247149,-0.0030805963206725,0.012758957910871
log(EX),6,ForeignDemand,0.0005806925596795,-0.0166923509443504,0.0163253849894051
log(EX),7,IntRate,-0.0035113669715033,-0.0707626311515776,0.0446344699974866
log(EX),7,OilPrice,0.002536069782083,-0.0024223506718911,0.0124447152222948
log(EX),7,ForeignDemand,0.0002055137084058,-0.01270458714281,0.0145749866095336
log(EX),7,IntRate,-0.0036877036314298,-0.0685011283667724,0.0331090036017584
log(EX),8,OilPrice,0.002084798750134,-0.0024142135340153,0.0105134431718557
log(EX),8,ForeignDemand,-2.47872322290165e-05,-0.0105408585239997,0.012857728540057
log(EX),8,IntRate,-0.0036390933794528,-0.0663678485850211,0.0258967385554379
log(EX),8,OilPrice,0.0015000542823921,-0.002453308666205,0.0079478625389904
log(EX),9,ForeignDemand,-0.0001186603341611,-0.0084850640279576,0.0113105812002462
log(EX),9,IntRate,-0.0027455091936321,-0.0579336803768065,0.0199967964236741
log(EX),9,OilPrice,0.000931420776768,-0.0022882082148618,0.0066138309195349
log(EX),9,ForeignDemand,-3.490085002764425e-06,-0.0071014231360901,0.0102436122175058
log(EX),10,IntRate,-0.0019710639831885,-0.0455576651234376,0.0167670332253576
log(EX),10,OilPrice,0.000635790833019,-0.0019701770699489,0.0064149155019364
log(EX),10,ForeignDemand,5.016089119089861e-05,-0.0058843150476862,0.0091587320797108
log(EX),10,IntRate,-0.0012445092952028,-0.0423506486658185,0.0138887763447238
log(EX),11,OilPrice,0.0005006893972902,-0.0012610052823513,0.0056853504384895
log(EX),11,ForeignDemand,3.825435997896291e-05,-0.0051043770933012,0.0080316567464626
log(EX),11,IntRate,-0.0007955514226519,-0.03968772088221,0.0128091748701223
log(EX),11,OilPrice,0.0004185599801803,-0.0010355673990922,0.0057288857777221
log(EX),12,ForeignDemand,1.660202224328543e-05,-0.0044371743152558,0.0070721206070953
log(EX),12,IntRate,-0.0005464186494561,-0.032985227492367,0.0102255821832814
log(EX),12,OilPrice,0.0003771842114971,-0.0008097518588829,0.0057545841257523
log(EX),12,ForeignDemand,-7.773052157180247e-06,-0.0041480592100972,0.0060959616530869
log(EX),13,IntRate,-0.0004122250638852,-0.0278274671270805,0.0095815409691654
log(EX),13,OilPrice,0.0003016154085818,-0.0007004821436053,0.0053570040576184
log(EX),13,ForeignDemand,-1.799904840677501e-05,-0.0037356380713925,0.0056662834653831
log(EX),13,IntRate,-0.0003294618392662,-0.0249624803856566,0.0074268672788841
log(EX),14,OilPrice,0.0002078194677593,-0.0006482938100778,0.0049800305261617
log(EX),14,ForeignDemand,-1.805409005995204e-05,-0.003530079642166,0.0050745699333111
log(EX),14,IntRate,-0.000271089535844,-0.0235504513921803,0.0055678192441113
log(EX),14,OilPrice,0.0001519153391886,-0.0006723585993941,0.0043477315501149
log(EX),15,ForeignDemand,-1.23036259304296e-05,-0.0032538285203476,0.0045140427446039
log(EX),15,IntRate,-0.0001967249832093,-0.0234960313120717,0.0050462142671461
log(EX),15,OilPrice,0.0001215528371041,-0.0006086517063629,0.0039855693744501
log(EX),15,ForeignDemand,-8.434490394076322e-06,-0.0027039044605164,0.0040711800951341
log(EX),16,IntRate,-0.0001702137009738,-0.0227219147127101,0.0047658424930302
log(EX),16,OilPrice,8.600253638239941e-05,-0.0003858403742008,0.0040154156719638
log(EX),16,ForeignDemand,-3.802314286387603e-06,-0.0023075314321085,0.0036670377261939
log(EX),16,IntRate,-0.0001281871784347,-0.0193554641598025,0.004252535936358
log(EX),17,OilPrice,6.711828545657849e-05,-0.0002427669439489,0.0042735879843997
log(EX),17,ForeignDemand,-2.351968923791117e-06,-0.0020091711814565,0.0033386877991801
log(EX),17,IntRate,-0.0001244467664121,-0.0168628931498441,0.0038717536206767
log(EX),17,OilPrice,4.841354092384729e-05,-0.0002188844738273,0.0041680495084088
log(EX),18,ForeignDemand,-2.916415834894921e-06,-0.0017629918660733,0.003044017011932
log(EX),18,IntRate,-7.813726597553913e-05,-0.0168307832457167,0.0034169082269963
log(EX),18,OilPrice,3.561472863514461e-05,-0.0002296939218809,0.0039619386891666
log(G),0,GovSpending,0.8018249239299586,0.7534473988977521,0.8544556256430278
log(G),1,GovSpending,0.5968076348671987,0.5039394666309107,0.7084119254330492
log(G),2,GovSpending,0.4486631076534486,0.3286959649150948,0.6042676897126024
log(G),3,GovSpending,0.3322280212951788,0.1983695845042444,0.5153634906925831
log(G),4,GovSpending,0.2412737118736729,0.1052832101129123,0.442728007277025
log(G),5,GovSpending,0.173810881627142,0.0417459327985275,0.3800335092007728
log(G),6,GovSpending,0.1245804612813917,0.0045938270943029,0.3286175387649422
log(G),7,GovSpending,0.0877253560344416,-0.0186909999370119,0.2853477308097523
log(G),8,GovSpending,0.0605504008807485,-0.0300054647706159,0.2480782643625555
log(G),9,GovSpending,0.0410039620835465,-0.0349040583997359,0.2167179167190071
log(G),10,GovSpending,0.0275231081635221,-0.0354097971175405,0.1919042720353546
log(G),11,GovSpending,0.0183480232625454,-0.0351600677582081,0.1694784398214692
log(G),12,GovSpending,0.0122002704660104,-0.0338844331291661,0.1506957686407618
log(G),13,GovSpending,0.0085691237948888,-0.0312025967694601,0.1342093532010409
log(G),14,GovSpending,0.0060585973573786,-0.0287582495889489,0.1197749913741889
log(G),15,GovSpending,0.0044850184140698,-0.025830865943997,0.1061909247955125
log(G),16,GovSpending,0.0031628024397694,-0.0232724028849878,0.0948411778972294
log(G),17,GovSpending,0.0024651651465252,-0.0205673106952367,0.0849033667201192
log(G),18,GovSpending,0.001938390057346,-0.017661590538298,0.07604617486754
log(G),19,GovSpending,0.0017466685151239,-0.0151307532805143,0.0690396205460935
log(G),20,GovSpending,0.0014624083575826,-0.0129020703246551,0.0629082959645252
log(G),21,GovSpending,0.0011959819477168,-0.0108953329975675,0.0570040867469429
log(G),22,GovSpending,0.001021759359645,-0.00911544545135,0.0528655231129881
log(G),23,GovSpending,0.0008571571533163,-0.007748953985307,0.0480569791102238
log(G),24,GovSpending,0.000718227094014,-0.0065671547232607,0.0436964781124838
MarkovUgap,0,ForeignDemand,-0.0406001353949976,-0.0460965099702424,-0.0348335847133598
MarkovUgap,0,GovSpending,-0.0169840127380529,-0.0338992891380315,-4.650665985351072e-05
MarkovUgap,0,IntRate,0.0404919856607811,0.0293704985074816,0.0522407679267077
MarkovUgap,0,OilPrice,0.0011376253572686,-0.014049413288432,0.0168357469355079
MarkovUgap,1,ForeignDemand,-0.0707918321934821,-0.0809313301677896,-0.060956879420112
MarkovUgap,1,GovSpending,-0.0599978226383597,-0.093459703340911,-0.0270649540138374
MarkovUgap,1,IntRate,0.0278527500568602,0.0086012026256364,0.0499109728282479
MarkovUgap,1,OilPrice,0.0009331076766105,-0.029381834351594,0.0357927714391998
MarkovUgap,2,ForeignDemand,-0.0573140403776459,-0.0725757515737405,-0.0437120378236357
MarkovUgap,2,GovSpending,-0.0770374638670431,-0.1219363984665636,-0.0393238061533452
MarkovUgap,2,IntRate,0.0034535175792141,-0.0194827080111319,0.0288411161944664
MarkovUgap,2,OilPrice,0.0025763288582812,-0.0380428514765351,0.0445936075325707
MarkovUgap,3,ForeignDemand,-0.0309103210963787,-0.0496571393589581,-0.0183470584157274
MarkovUgap,3,GovSpending,-0.0628019068874966,-0.1086840412657376,-0.0260231783900657
MarkovUgap,3,IntRate,-0.0013105024351923,-0.0228115384377842,0.0274768056909529
MarkovUgap,3,OilPrice,0.0047260028251746,-0.0440454971083478,0.0439908071552486
MarkovUgap,4,ForeignDemand,-0.0121500934508147,-0.0277945744782339,-0.000483652600978
MarkovUgap,4,GovSpending,-0.0344258226744216,-0.0771014721819456,-0.001525449013698
MarkovUgap,4,IntRate,0.0026722650671141,-0.015988754782181,0.0301950075219889
MarkovUgap,4,OilPrice,0.0034083426255628,-0.0428174356982952,0.0423746251828514
MarkovUgap,5,ForeignDemand,-0.0029567907939796,-0.0145583788953245,0.0077998071516765
MarkovUgap,5,GovSpending,-0.0112244581904944,-0.0482225088734983,0.018285606376693
MarkovUgap,5,IntRate,0.0055745746252219,-0.0119747218545579,0.0297379722557535
MarkovUgap,5,OilPrice,0.001087833339252,-0.040427333250097,0.0401051145926448
MarkovUgap,6,ForeignDemand,0.000579082602576,-0.0079463688412748,0.0100114768673411
MarkovUgap,6,GovSpending,0.0003944557898264,-0.0311881723889761,0.0272574731510176
MarkovUgap,6,IntRate,0.0068685569819406,-0.0091091616096219,0.0272406772570214
MarkovUgap,6,OilPrice,-0.0002318152144887,-0.040043110924612,0.0363812512807724
MarkovUgap,7,ForeignDemand,0.0015853263565865,-0.0047793471679799,0.0093933494559773
MarkovUgap,7,GovSpending,0.002966428837601,-0.0237678777231399,0.0277903899142232
MarkovUgap,7,IntRate,0.0058018844307323,-0.007293942141574,0.0230770399615633
MarkovUgap,7,OilPrice,-0.0007864164569409,-0.0382508589555936,0.0341572119767357
MarkovUgap,8,ForeignDemand,0.0014089863071926,-0.0032948642801205,0.0077829180724656
MarkovUgap,8,GovSpending,0.0024193991572592,-0.0212940060533068,0.024841253747218
MarkovUgap,8,IntRate,0.0046306932544814,-0.006424458382624,0.0193388478718144
MarkovUgap,8,OilPrice,-0.00119830948782,-0.0366755841830345,0.0329477639755421
MarkovUgap,9,ForeignDemand,0.0011726409135107,-0.0025436332211421,0.006130940096464
MarkovUgap,9,GovSpending,0.0019901915980131,-0.0194790874669538,0.0222625605036468
MarkovUgap,9,IntRate,0.0030263162665177,-0.0052965917964798,0.0167537069729706
MarkovUgap,9,OilPrice,-0.0018119251805572,-0.0332265775682283,0.0335310965735785
MarkovUgap,10,ForeignDemand,0.0009782331998926,-0.0020162881791883,0.0048246743381972
MarkovUgap,10,GovSpending,0.0022451754852564,-0.0168366005342578,0.020794433433671
MarkovUgap,10,IntRate,0.002185152293073,-0.0054945002893848,0.0142764387781809
MarkovUgap,10,OilPrice,-0.0010786243922201,-0.0279742362141597,0.0333660935499845
MarkovUgap,11,ForeignDemand,0.0007511270517291,-0.0015698700561536,0.0040225107088101
MarkovUgap,11,GovSpending,0.0026532887884108,-0.0140148570696328,0.0201787885165113
MarkovUgap,11,IntRate,0.0013770379954104,-0.0051029470965286,0.0121048798285865
MarkovUgap,11,OilPrice,-0.0011590936057717,-0.0252242313561314,0.0321780917241345
MarkovUgap,12,ForeignDemand,0.0006567581917509,-0.0012759644699212,0.0034786450142299
MarkovUgap,12,GovSpending,0.0027117197218432,-0.0113654474786654,0.0192262686230964
MarkovUgap,12,IntRate,0.0009339161094687,-0.0045581741058566,0.010178247456948
MarkovUgap,12,OilPrice,-0.0009600679868041,-0.0235915581157297,0.02960663995656
MarkovUgap,13,ForeignDemand,0.0004941596172919,-0.0010183085049626,0.0028221809865862
MarkovUgap,13,GovSpending,0.0023541396307451,-0.0093725462955826,0.0176139239676893
MarkovUgap,13,IntRate,0.0006082729932453,-0.0040583747160818,0.0082993812940053
MarkovUgap,13,OilPrice,-0.0003699696382125,-0.0227643435622895,0.0270322482198031
MarkovUgap,14,ForeignDemand,0.0002981068980442,-0.0008655695161712,0.0023728440468307
MarkovUgap,14,GovSpending,0.0018879457075126,-0.0082740025105639,0.0159410128184548
MarkovUgap,14,IntRate,0.000383323025149,-0.0034873739311248,0.0067648560619695
MarkovUgap,14,OilPrice,2.402357491641092e-05,-0.0210884030173429,0.0251964609284467
MarkovUgap,15,ForeignDemand,0.0002211460357602,-0.0007023107491192,0.0019049734490345
MarkovUgap,15,GovSpending,0.0014266410215154,-0.0071195037893341,0.0144692620494205
MarkovUgap,15,IntRate,0.0002225178412415,-0.0032097378864335,0.005607908683928
MarkovUgap,15,OilPrice,0.0001120305362265,-0.0197948198989646,0.0242032012471109
MarkovUgap,16,ForeignDemand,0.0001564210834278,-0.0006032377831431,0.0015459467712418
MarkovUgap,16,GovSpending,0.0009846067728129,-0.0063251934032325,0.012638351577445
MarkovUgap,16,IntRate,0.0001090685888634,-0.002848147205787,0.0047899324947772
MarkovUgap,16,OilPrice,5.426458602381088e-05,-0.0187475273958524,0.0230490322867669
MarkovUgap,17,ForeignDemand,0.0001031154153901,-0.0005639698495386,0.0012392865216703
MarkovUgap,17,GovSpending,0.0006318266167981,-0.005976902482458,0.0110600684762333
MarkovUgap,17,IntRate,4.319210054988678e-05,-0.0024673666105454,0.0041801707838013
MarkovUgap,17,OilPrice,8.1550245607558e-05,-0.0176449909642372,0.023240275953473
MarkovUgap,18,ForeignDemand,6.239775170170718e-05,-0.0005470823188446,0.0009838462439688
MarkovUgap,18,GovSpending,0.0004305677623,-0.0056265131134107,0.0094889427200897
MarkovUgap,18,IntRate,9.641297371731712e-06,-0.0021407739423169,0.0035403006637383
MarkovUgap,18,OilPrice,4.696228402008528e-05,-0.0173607073902158,0.0236219479292191
MarkovUgap,19,ForeignDemand,3.299521350253747e-05,-0.0004589492796975,0.0008035005429436
MarkovUgap,19,GovSpending,0.0002394474896638,-0.0053279498068488,0.0082147895794564
MarkovUgap,19,IntRate,-1.156366041856694e-05,-0.0017843822443581,0.0028740917877289
MarkovUgap,19,OilPrice,0.000135564674752,-0.0163080167603651,0.022662877091744
MarkovUgap,20,ForeignDemand,1.96863985363558e-05,-0.0004020421052014,0.0006947620727941
MarkovUgap,20,GovSpending,0.0001466815527755,-0.0049514538860448,0.0070546267055638
MarkovUgap,20,IntRate,-1.454030224924967e-05,-0.0015378380701085,0.0023150838648051
MarkovUgap,20,OilPrice,8.97889366698925e-05,-0.0144589185088657,0.0223490669596166
MarkovUgap,21,ForeignDemand,1.458363766008731e-05,-0.0003326922100288,0.0006104770273672
MarkovUgap,21,GovSpending,6.469945356488327e-05,-0.0046057240961331,0.0062863306643018
MarkovUgap,21,IntRate,-9.999406424116064e-06,-0.0013037015778696,0.0019335782714959
MarkovUgap,21,OilPrice,6.998080540907464e-05,-0.0128657110772655,0.0217439496429213
MarkovUgap,22,ForeignDemand,1.045646629987849e-05,-0.0003101644903482,0.0005549482744951
MarkovUgap,22,GovSpending,2.062257821398115e-05,-0.0043766976899894,0.0054157637943324
MarkovUgap,22,IntRate,-7.473671278790375e-06,-0.0011017392512064,0.0016466367847686
MarkovUgap,22,OilPrice,3.196032554469443e-05,-0.0118490560816369,0.0216250254268335
MarkovUgap,23,ForeignDemand,7.04946804212049e-06,-0.0002802301357534,0.0004721262978774
MarkovUgap,23,GovSpending,-4.2915213997346e-06,-0.0039938676571121,0.0045606131493617
MarkovUgap,23,IntRate,-6.09285123400629e-06,-0.0009342257698842,0.0014196405464211
MarkovUgap,23,OilPrice,2.680019603420159e-05,-0.0110254323223199,0.0213035278118131
MarkovUgap,24,ForeignDemand,4.465743181486421e-06,-0.0002362959834164,0.0003845465048707
MarkovUgap,24,GovSpending,-1.335155013649753e-05,-0.003664179127894,0.003861013911089
MarkovUgap,24,IntRate,-3.826747747823865e-06,-0.0008013336427479,0.001207603260367
MarkovUgap,24,OilPrice,2.357449343032703e-05,-0.0115532352952106,0.0203774855907386
MarkovLSupply,0,LaborSupply,27.82,16.28,37.53
MarkovLSupply,1,LaborSupply,9.21,3.57,14.81
MarkovLSupply,2,LaborSupply,3.59,1.59,5.74
MarkovLSupply,3,LaborSupply,1.7,0.84,3.28
MarkovLSupply,4,LaborSupply,0.95,0.07,2.41
MarkovLSupply,5,LaborSupply,0.59,-0.42,2.01
MarkovLSupply,6,LaborSupply,0.36,-0.69,1.67
MarkovLSupply,7,LaborSupply,0.19,-0.89,1.44
log(PC),0,ForeignDemand,0.1147535082203876,0.053132650450478,0.1751957579046964
log(PC),0,GovSpending,0.082065874003874,-0.0087056636717371,0.1724636934794559
log(PC),0,IntRate,-0.2628636149368345,-0.7768607531665908,-0.0467499821325443
log(PC),1,ForeignDemand,0.1648884125836519,0.0740721913468643,0.265426369243125
log(PC),1,GovSpending,0.2346300347439184,0.1562047905359208,0.309007400778096
log(PC),1,IntRate,-0.2196873537126444,-0.6253547667570267,0.0070932893656862
log(PC),2,ForeignDemand,0.1488315304119839,0.0595809101742213,0.2677308547264881
log(PC),2,GovSpending,0.2502441900672884,0.1750562018474987,0.3301418037921796
log(PC),2,IntRate,-0.1874972040517821,-0.5198561541015925,0.0093337933530801
log(PC),3,ForeignDemand,0.1022056879989317,0.0232984762608814,0.2119706865281155
log(PC),3,GovSpending,0.2121467864005908,0.1402905574894894,0.2990255448061229
log(PC),3,IntRate,-0.1471559121916205,-0.4473934458390363,0.0178528244744518
log(PC),4,ForeignDemand,0.061890330343526,-0.0026218626833726,0.1508522356521108
log(PC),4,GovSpending,0.1614337975644975,0.0906552080683675,0.2560758201915653
log(PC),4,IntRate,-0.1092818882967038,-0.3936061274425194,0.0286081015087474
log(PC),5,ForeignDemand,0.0302508876540236,-0.0176753714598362,0.1050367165392391
log(PC),5,GovSpending,0.1144674784518493,0.043386622315598,0.2147402571305839
log(PC),5,IntRate,-0.0745619877631023,-0.3148212781348683,0.0371968990470316
